zip,cbsa
57039,43620
56742,99999
56760,99999
57075,99999
56584,99999
56589,99999
56572,99999
57021,43620
57025,43580
59730,14580
59801,33540
59436,99999
59440,99999
59483,24500
59771,14580
59469,99999
59807,33540
59452,99999
56023,99999
56041,35580
56068,99999
55976,40340
56119,49380
55936,12380
55951,12380
56028,33460
56055,31860
55965,40340
55963,40340
56074,31860
56039,21860
56110,49380
56117,49380
59079,13740
58654,99999
58703,33500
58782,33500
59072,99999
58566,13900
58803,48780
58649,99999
59221,99999
58561,99999
58652,19860
59057,13740
58625,99999
58768,33500
58626,99999
58256,24220
58275,99999
58341,99999
58421,99999
58103,22020
58203,24220
58275,24220
58474,99999
58494,13900
58012,22020
58366,99999
58495,99999
58374,99999
58259,99999
58220,99999
58502,13900
58461,99999
58273,99999
58361,99999
57501,38180
57702,39660
57719,39660
57718,39660
57317,99999
57467,99999
57644,99999
57469,99999
57475,99999
57580,99999
57319,43620
57532,38180
57537,38180
57249,99999
57313,99999
57438,99999
57256,99999
57385,99999
57455,99999
57332,33580
57223,99999
57457,99999
57641,99999
56621,99999
56401,14660
56633,99999
56452,14660
56464,99999
56467,99999
56659,24330
56545,99999
56660,99999
56551,22260
56661,24330
56446,99999
56381,99999
56433,14660
60187,16980
60172,16980
60186,16980
60192,16980
60140,16980
60156,16980
60402,16980
60303,16980
60195,16980
60491,16980
60505,16980
60472,16980
60478,16980
60455,16980
60461,16980
60471,16980
60454,16980
60476,16980
60610,16980
60614,16980
61777,14010
61739,38700
60119,16980
60120,16980
59864,99999
60107,16980
59923,99999
60139,16980
61604,37900
61547,37900
61610,37900
61542,15900
61550,37900
61737,14010
61480,15460
61533,37900
61560,36860
61545,37900
61422,31380
60946,16580
61349,36860
61415,15900
61415,99999
60970,99999
61358,36860
61462,99999
60915,28100
60942,19180
61314,36860
61468,19340
61428,23660
60930,99999
61333,38700
61455,31380
61360,16980
61379,36860
60961,28100
60951,99999
60543,16980
60546,16980
60555,16980
60527,16980
60538,16980
60518,36860
60565,16980
60556,16980
60442,16980
60432,16980
60430,16980
60407,16980
60654,16980
60649,16980
60659,16980
60661,16980
60805,16980
60681,16980
62052,41180
62220,41180
62232,41180
62250,16460
62080,99999
62217,99999
62045,41180
62265,41180
62054,41180
62087,41180
63060,41180
63070,41180
63090,41180
63013,41180
63016,41180
63021,41180
63072,41180
63068,41180
63089,41180
63105,41180
63036,99999
63056,41180
63102,41180
60625,16980
60618,16980
62938,99999
62948,16060
62951,16060
62959,16060
62907,16060
62912,99999
62914,16020
62941,99999
62859,99999
62860,99999
62864,34500
62995,99999
63005,41180
62917,16060
62942,16060
62958,99999
62875,16460
62895,99999
62943,99999
62966,16060
62875,99999
62882,16460
62924,16060
62990,16020
62985,99999
62691,99999
62711,44100
62824,99999
62618,99999
62677,44100
62666,30660
62803,99999
62613,44100
62846,34500
62550,99999
62828,99999
62640,41180
62818,99999
62827,99999
62638,27300
62450,99999
62324,39500
62370,99999
62422,99999
62341,22800
62373,22800
62379,22800
62540,45380
62373,39500
62520,44100
62423,99999
62339,39500
62522,19500
62320,39500
62432,99999
62440,16660
62354,22800
62530,44100
62434,99999
61910,99999
62002,41180
61853,16580
62034,41180
61856,16580
61910,16660
61911,99999
61826,16580
61813,16580
62013,41180
62017,99999
61943,99999
61852,99999
61929,99999
63390,41180
63401,25300
63437,99999
63452,39500
63473,39500
63368,41180
63469,99999
63303,41180
63353,99999
63556,99999
63557,99999
63352,33020
63448,39500
63339,99999
63388,27620
63450,99999
63531,99999
63344,99999
63373,41180
63650,99999
63664,99999
65301,42740
65337,42740
65351,32180
63630,99999
63656,99999
65348,42740
65360,99999
63624,99999
65270,99999
65340,32180
63771,43460
65258,99999
65323,99999
65349,32180
65360,42740
65347,32180
63739,16020
63629,99999
63730,16020
65330,32180
64836,27900
64865,27900
64735,99999
64744,99999
64750,99999
64844,27900
64854,22220
65459,22780
64767,99999
64867,27900
64723,28140
65470,30060
64738,99999
65452,22780
64779,99999
65456,99999
65468,99999
63133,41180
63151,41180
64601,99999
64624,28140
64638,99999
64154,28140
64157,28140
64470,99999
64667,99999
64492,28140
64141,28140
64145,28140
64150,28140
64658,99999
64655,99999
64672,99999
64475,32340
64112,28140
64109,28140
64133,28140
64070,28140
64077,28140
63821,28380
64029,28140
64037,28140
63960,99999
63801,99999
63941,99999
64011,28140
63877,99999
63852,28380
63952,99999
64061,28140
65010,17860
65063,27620
63560,99999
65011,27620
65017,99999
65035,27620
65085,27620
65077,27620
65211,17860
65230,99999
65244,33620
65047,99999
65807,44180
65738,44180
65773,99999
65806,44180
66030,28140
65774,99999
65771,14700
65772,99999
66010,28140
65732,44180
65772,22220
65744,14700
65754,44180
51556,36540
66701,99999
66743,38260
66219,28140
66401,45820
66736,99999
66221,28140
51543,99999
51548,36540
51560,36540
66740,99999
66712,38260
51551,36540
51573,99999
66227,28140
51577,36540
66756,38260
66717,99999
68008,36540
68102,36540
68104,36540
67701,99999
68026,23340
68059,36540
67005,11680
68108,36540
67844,99999
67870,30580
68023,36540
67738,99999
68050,36540
68002,36540
67951,99999
67671,25700
67753,99999
68062,99999
68107,36540
68105,36540
67757,99999
65632,44180
65648,44180
65571,99999
65613,44180
65612,44180
65689,99999
65608,14700
65631,44180
65658,99999
65708,99999
67235,48620
67346,99999
67401,41460
67441,99999
67473,99999
67352,99999
67436,41460
67572,99999
67583,99999
67425,99999
67357,99999
67632,99999
67637,25700
67344,17700
67112,48620
67131,11680
67208,48620
67013,48620
67020,26740
67058,99999
67154,48620
67122,99999
67028,99999
67022,48620
67146,11680
66617,45820
66618,45820
66439,99999
66502,31740
66503,31740
66935,99999
66936,99999
66436,45820
66510,45820
66442,27920
66949,99999
66862,99999
66539,45820
66521,31740
66953,99999
66960,99999
67004,48620
66102,28140
66103,28140
66106,28140
66066,45820
66060,11860
66080,99999
68658,99999
68701,35740
68733,43580
68467,99999
68507,30700
68521,30700
68649,23340
68719,99999
68801,24260
68648,36540
68527,30700
68760,99999
68786,99999
68640,99999
70115,35380
70117,35380
70058,35380
70121,35380
70123,35380
70079,35380
70059,35380
70083,35380
70031,35380
71033,43340
71046,43340
71055,43340
71007,43340
71075,43340
70456,25220
71108,43340
71049,43340
71071,43340
71082,43340
71031,99999
71104,43340
71019,35060
68355,99999
68359,99999
68122,36540
68124,36540
68331,13100
68368,30700
68462,30700
68304,36540
68377,99999
68381,13100
68406,99999
68313,30700
68439,30700
68358,13100
70737,12940
70777,12940
70661,29340
70802,12940
70706,12940
70592,29180
70630,29340
70752,12940
70753,12940
70643,29340
70546,27660
70555,29180
70503,29180
70508,29180
70461,35380
70518,29180
70459,35380
70583,29180
70544,34020
70438,14220
70443,25220
70444,25220
70345,26380
70346,12940
70426,14220
70448,35380
70380,99999
70422,25220
70404,25220
70190,35380
70434,35380
70344,26380
70394,26380
70372,99999
69041,99999
69153,99999
68862,99999
68865,24260
68982,99999
69149,99999
69217,99999
69138,30420
68924,28260
68815,99999
68970,99999
69169,35820
69343,99999
69347,99999
69348,99999
69354,99999
68817,99999
71483,99999
71602,38220
71654,99999
71446,22860
71462,99999
71701,15780
71371,99999
71407,10780
71455,35060
71354,35020
71424,10780
71441,99999
71725,99999
71367,99999
72086,30780
72113,30780
72126,30780
72160,99999
72065,30780
72203,30780
72137,42620
72040,99999
72086,99999
72132,30780
72055,99999
72157,99999
72057,30780
72088,99999
72959,22220
73013,36420
73017,30020
73026,36420
72946,22900
73016,36420
73030,99999
72933,22900
72947,99999
72938,22900
72944,99999
72927,22900
71203,33740
71220,12820
71327,99999
71343,99999
71350,99999
71303,10780
71259,99999
71280,33740
71340,99999
71237,99999
71227,99999
71238,33740
71229,12820
71336,99999
72833,40780
72773,22220
72756,22220
72753,22220
72717,22220
72741,22220
72824,40780
72734,22220
72846,99999
72769,22220
72857,40780
72835,99999
72529,99999
72472,27860
72560,99999
72624,99999
72523,99999
72534,99999
72515,99999
72366,25760
72370,14180
72401,27860
72211,30780
72451,37500
72330,14180
72376,32820
72411,27860
72435,99999
72425,37500
72015,30780
71801,26260
71832,99999
71857,26260
71860,99999
71845,99999
71933,31680
71833,99999
71855,26260
71909,26300
71861,31620
71851,99999
73131,36420
73446,99999
73116,36420
73169,36420
73189,36420
73130,36420
73123,36420
73458,11620
73401,99999
73435,11620
74055,46140
74008,46140
74020,46140
74022,12780
74045,46140
74059,36420
75020,43300
75025,19100
75002,19100
74964,99999
75026,19100
73072,36420
73075,99999
73080,36420
73096,48220
73099,36420
73063,36420
73068,36420
73070,36420
73048,99999
73111,36420
73105,36420
73062,99999
73101,36420
73073,44660
74872,10220
74601,38620
74736,99999
74650,46140
74944,99999
74850,99999
74756,99999
74937,22900
74930,22900
74852,43060
74941,99999
74441,45140
74442,32540
74471,45140
74369,99999
74403,46140
74403,34780
74352,99999
74470,34780
74533,99999
74423,34780
74552,99999
74075,99999
74130,46140
74338,99999
73533,20340
73734,99999
73658,99999
73750,99999
73645,21120
73660,99999
73543,30020
73527,30020
73564,99999
73727,21420
73761,99999
73834,99999
73852,49260
73857,49260
75077,19100
75078,19100
75082,19100
75071,19100
75065,19100
75083,19100
75092,43300
75216,19100
75218,19100
75705,46340
75803,11980
75058,43300
75045,19100
75672,32220
75602,30980
75670,32220
75603,30980
75640,30980
75569,45500
75572,99999
75639,99999
75651,99999
75472,99999
75497,99999
75501,45500
75422,19100
75428,99999
75436,99999
75440,99999
75432,99999
75487,99999
75416,37580
75110,18620
75124,11980
75106,19100
75166,19100
75141,19100
75169,19100
76015,19100
73932,99999
76001,19100
76009,19100
76031,19100
76137,19100
76162,19100
76208,19100
76209,19100
76127,19100
79403,31180
79410,31180
79526,43660
79549,43660
79527,43660
79562,10180
79373,31180
79505,99999
75844,99999
75954,99999
75972,99999
75937,34860
75850,99999
79124,11100
79068,11100
79088,99999
79116,11100
79233,99999
79046,99999
79042,11100
76457,99999
76449,33420
76471,99999
76935,41660
76943,99999
76472,33420
79001,11100
76308,48660
76302,48660
76225,19100
76365,48660
76087,19100
76060,19100
76063,19100
76065,19100
76097,19100
76104,19100
76071,19100
76073,19100
77355,26420
77320,26660
77335,99999
77378,99999
77336,26420
77598,26420
77665,13140
77725,13140
77015,26420
77005,26420
77013,26420
77037,26420
77521,26420
77578,26420
77545,26420
77522,26420
77488,20900
77502,26420
77484,99999
77461,26420
77486,26420
77465,38920
77491,26420
77429,26420
77380,26420
77381,26420
77430,26420
77092,26420
77093,26420
77098,26420
77088,26420
77306,26420
77223,26420
77275,26420
76633,47380
76636,99999
76671,99999
76554,28660
76639,18620
76706,47380
76637,99999
76633,99999
76579,28660
76638,47380
78124,41700
78063,41700
78117,41700
78140,99999
78058,23240
78117,99999
78052,41700
78606,99999
78577,32580
78612,12420
78591,40100
76522,28660
77864,99999
76511,28660
78521,15180
78538,32580
78253,41700
78258,41700
78260,41700
78404,18580
78261,41700
78408,18580
78270,41700
78219,41700
78222,41700
78212,41700
78227,41700
78232,41700
78236,41700
78205,41700
78028,28500
78003,41700
78028,23240
78040,29700
77963,47020
78008,41700
78024,28500
78672,99999
78681,12420
78666,12420
78745,12420
78683,12420
78714,12420
79835,21340
79762,36220
79849,21340
79745,99999
79913,21340
80455,14500
80456,19740
80487,44460
80260,19740
80301,14500
80504,24540
80524,24540
80480,99999
80452,19740
78642,12420
78653,12420
78631,23240
78655,41700
78648,41700
78663,99999
78659,12420
80232,19740
80219,19740
80234,19740
80214,19740
80233,19740
80121,19740
80102,19740
80027,14500
80104,19740
80117,19740
80101,19740
80016,19740
80023,19740
78840,19620
78942,99999
78757,12420
78764,12420
78933,26420
78935,99999
78963,99999
80863,17820
80905,17820
80909,17820
80919,17820
80924,17820
81007,39380
80925,17820
81049,99999
80930,17820
81047,99999
81064,99999
82501,40180
82639,99999
81650,24060
81657,20780
82301,99999
82943,40540
82332,99999
82602,16220
83001,27220
82401,99999
81638,18780
81639,44460
82729,99999
81641,99999
82605,16220
84116,41620
84092,41620
84095,41620
80537,22660
80539,22660
80831,17820
80653,22820
80640,19740
80727,99999
80758,99999
80643,24540
80817,17820
80614,19740
84020,41620
84025,36260
84070,41620
83448,39940
83201,38540
83204,38540
83252,99999
83301,46300
83338,46300
83241,99999
83622,14260
83211,99999
83355,99999
83436,39940
83615,99999
83236,13940
81425,33940
81503,24300
81504,24300
81201,99999
81301,20420
81303,20420
81505,24300
81223,15860
81091,99999
81144,99999
81133,99999
81323,99999
81632,20780
81069,39380
81137,20420
81612,24060
84770,41100
84664,39340
84776,99999
85011,38060
84750,99999
85086,38060
85118,38060
85192,38060
85541,37740
85622,46060
85533,99999
84403,36260
84302,36260
84408,36260
84652,99999
84314,36260
84326,30860
84180,41620
84642,99999
85365,49740
85367,49740
85376,38060
85351,38060
85388,38060
85355,38060
85342,38060
85308,38060
85266,38060
85283,38060
85302,38060
85284,38060
85263,38060
85251,38060
85048,38060
85031,38060
85064,38060
86335,39140
86047,43320
86303,39140
86402,29420
86046,22380
85937,43320
86440,29420
86406,29420
86040,22380
87506,42140
87571,45340
87711,99999
87730,99999
88005,29740
87144,10740
87734,99999
87402,22140
88013,29740
88023,43500
88024,29740
88008,29740
88011,29740
87315,24380
87323,24380
87421,22140
87574,42140
88002,29740
87522,42140
87581,21580
87153,10740
89509,39900
89523,39900
89706,16180
89801,21220
89503,39900
96134,99999
89451,39900
89883,21220
89504,39900
85748,46060
85935,43320
89141,29820
89162,29820
89173,29820
89123,29820
89128,29820
89130,29820
89142,29820
89178,29820
89410,23820
89107,29820
89115,29820
89032,29820
89106,29820
89033,29820
89118,29820
88081,29740
88220,16100
88062,43500
88434,99999
89003,37220
88103,17580
88048,29740
88253,40740
88101,38780
87108,10740
87002,10740
87120,10740
87043,10740
87015,10740
90039,31080
90041,31080
90045,31080
90046,31080
90040,31080
90301,31080
90274,31080
90292,31080
90266,31080
90296,31080
91345,31080
91354,31080
91384,31080
91357,31080
90017,31080
90004,31080
96161,40900
96160,46020
90022,31080
96162,46020
91325,31080
91107,31080
91109,31080
91309,31080
90802,31080
90803,31080
90804,31080
90813,31080
91021,31080
90732,31080
90501,31080
90504,31080
90713,31080
90405,31080
90211,31080
90230,31080
90242,31080
90221,31080
90202,31080
90061,31080
90249,31080
90074,31080
93033,37100
93063,37100
93065,37100
93226,12540
93241,12540
93067,42200
93458,42200
93536,31080
93455,42200
93527,12540
93453,42020
93449,42020
93454,42020
93515,99999
92253,40140
92169,41740
92225,40140
92026,41740
92255,40140
92264,40140
92233,20940
93015,37100
91617,31080
92120,41740
92147,41740
92082,41740
92084,41740
92101,41740
92028,41740
92040,41740
92054,41740
92058,41740
91901,41740
91915,41740
92003,41740
91905,41740
93308,12540
93291,47300
93292,47300
93301,12540
93402,42020
93270,47300
93271,47300
93302,12540
93303,12540
92376,40140
92404,40140
92394,40140
90670,31080
91733,31080
90638,31080
91740,31080
91741,31080
94002,41860
92831,31080
92867,31080
94014,41860
92857,31080
94024,41940
92863,31080
94011,41860
92354,40140
92284,40140
92329,40140
92363,40140
92706,31080
92679,31080
92817,31080
92627,31080
92655,31080
91765,31080
91770,31080
91784,40140
91755,31080
91764,40140
91785,40140
92545,40140
92570,40140
92567,40140
92587,40140
90606,31080
92572,40140
94124,41860
94920,41860
94923,42220
94502,41860
93901,41500
93927,41500
95130,41940
95132,41940
95110,41940
95111,41940
95112,41940
95062,42100
95066,42100
95113,41940
93613,23420
95153,41940
93601,31460
94040,41940
94070,41860
94102,41860
94109,41860
95014,41940
95037,41940
95003,42100
95008,41940
95019,42100
95054,41940
94596,41860
94598,41860
94601,41860
94578,41860
94599,34900
94621,41860
94612,41860
94581,34900
94592,46700
95437,46380
95446,42220
95459,46380
94952,42220
94965,41860
95444,42220
94966,41860
95519,21700
94951,42220
95330,44700
95323,33700
95258,44700
95324,32900
95340,32900
95341,32900
95673,40900
95677,40900
95703,40900
95636,40900
95669,99999
97016,38900
97032,41420
97055,38900
97017,38900
97056,38900
97011,38900
93703,23420
93711,23420
93722,23420
93644,31460
93654,23420
93635,32900
93619,23420
93675,23420
96779,27980
96786,46520
96814,46520
96712,46520
96740,25900
96749,25900
96762,46520
96781,25900
96791,46520
96755,25900
95963,99999
95948,17020
95965,17020
96073,39820
96022,39820
95963,39780
95970,99999
95842,40900
95901,49700
95821,40900
95823,40900
95903,49700
95603,40900
95619,40900
95602,40900
95611,40900
97219,38900
97211,38900
97213,38900
97225,38900
97229,38900
97442,40700
97401,21660
97411,18300
97441,40700
97426,21660
97392,41420
97358,41420
97396,41420
98003,42660
98004,42660
98008,42660
98006,42660
98011,42660
97124,38900
97127,38900
97201,38900
97131,11820
97107,99999
97141,99999
83854,17660
98674,31020
83847,99999
98674,38900
83544,99999
83832,34140
83869,41760
83833,17660
83839,99999
97883,29260
98603,31020
97837,99999
98648,38900
98640,99999
98670,99999
97810,25840
97856,99999
98612,99999
97823,99999
98601,38900
98620,99999
97638,99999
97739,13460
97496,40700
97520,32780
97603,28900
97527,24420
97739,28900
97487,21660
97497,24420
97636,99999
97305,41420
97317,41420
97233,38900
97352,41420
97338,41420
97240,38900
97324,35440
97324,18700
97346,41420
98126,42660
98133,42660
98108,42660
98109,42660
98194,42660
98333,42660
98359,14740
98360,42660
98363,38820
98294,42660
98292,42660
98314,14740
99352,28420
99210,44060
99216,44060
99207,44060
99349,34180
99357,34180
99504,11260
99209,44060
98075,42660
98043,42660
98056,42660
98053,42660
98057,42660
98104,42660
99032,99999
99003,44060
99161,39420
98942,49420
98948,49420
99123,34180
98930,28420
99171,39420
99153,44060
99176,39420
98907,49420
98941,21260
98597,36500
98826,48300
98837,34180
98855,99999
98841,99999
98535,10140
98570,16500
98418,42660
98403,42660
98416,42660
98392,14740
98248,13380
98252,42660
99518,11260
99623,11260
99672,99999
99706,21820
00606,99999
00723,41980
00740,41980
01525,49340
01944,14460
02574,12700
03221,18180
03911,38860
03765,17200
04098,38860
04085,38860
04051,99999
04685,99999
04746,99999
04493,12620
05081,17200
05742,40860
05767,99999
01366,49340
01081,44140
02880,39300
02779,14460
06813,14860
07007,35620
07976,35620
07802,35620
07653,35620
08650,45940
10175,35620
10919,35620
12763,28740
12583,35620
12406,28740
12978,38460
13153,45060
13083,45060
13675,48060
13633,36300
13470,24100
14030,36460
14171,36460
14747,36460
14692,40380
14544,40380
14572,40380
14871,18500
15431,38300
16034,38300
15924,43740
15767,20180
15714,26860
16621,26500
17017,25420
16859,44300
16860,44300
16872,44300
17229,26500
17129,25420
18058,10900
18041,10900
18455,99999
18321,20700
19539,10900
18950,37980
18920,37980
20838,47900
20849,47900
21679,20660
21240,12580
21824,41540
20167,47900
22718,47900
23084,16820
23089,47260
23501,47260
24008,40220
24476,44420
24220,13720
24726,99999
24828,99999
24522,99999
25339,16620
25235,16620
25112,16620
25710,26580
25674,99999
25507,26580
25437,49020
26386,17220
26411,99999
26384,99999
26208,99999
26264,99999
26865,49020
26761,49020
41503,99999
26838,99999
26636,99999
27249,99999
27053,34340
27326,24660
27291,20500
27557,48980
27544,37080
27866,40260
27869,40260
28635,35900
28055,16740
28168,43140
28137,16740
28124,10620
28103,99999
28384,99999
28561,35100
28513,99999
28501,35100
29151,44940
29118,17900
29689,42860
30154,12060
30125,40660
30334,12060
30320,12060
31414,42340
31832,99999
31798,22340
31783,22340
32622,23540
33257,33100
33153,33100
33045,28580
33092,33100
34478,36100
32719,36740
32816,36740
33731,45300
33917,39460
33831,29460
35610,26620
36323,99999
35019,19460
35091,13820
36027,17980
35765,22840
35674,99999
35266,13820
37060,34980
37640,27740
37422,16860
36345,37120
37348,99999
37318,46100
36879,12220
36852,46740
37928,28940
37846,11940
38181,32820
38226,32280
38240,20540
38186,32820
39097,99999
37745,28700
38663,32820
38748,24740
38340,99999
38356,27180
39776,48500
41824,99999
42160,14540
39181,46980
41543,99999
40355,99999
40342,99999
40476,40080
47612,21780
42749,23980
43901,99999
43570,45780
43945,15940
43552,45780
42456,31580
42450,31580
42410,31580
43501,99999
43549,19580
44833,32020
45827,99999
45868,22300
45317,46500
44625,41400
44612,15940
45123,47920
45169,47920
45203,17140
43720,49780
45896,99999
41064,17140
46144,26900
46127,18220
46133,18220
46574,33140
46770,26540
45339,19380
46381,16980
45778,11900
45782,11900
47224,31500
47838,45460
47958,99999
48118,27100
47432,27540
49688,15620
49406,26090
49434,24340
48877,34380
49012,12980
48621,99999
48652,99999
50169,35500
50039,19780
50665,47940
50848,99999
50632,99999
51026,43580
51007,43580
49960,99999
49965,26340
49825,99999
52649,22800
52640,99999
52329,99999
52209,99999
51463,16140
52244,26980
51436,99999
51441,99999
52078,99999
50449,99999
50515,99999
54152,11540
53947,99999
54160,11540
54207,31820
60017,16980
54922,11540
54501,32980
54425,48140
54427,43020
53573,31540
53818,99999
54621,99999
54027,32860
54009,99999
55053,22060
55054,33460
61081,19940
54755,32860
54819,99999
56311,99999
57057,99999
57067,49460
59756,99999
59759,15580
59825,33540
59529,99999
56016,10660
56120,99999
58760,99999
58622,19860
58830,48780
58762,33500
59218,99999
58776,99999
59074,13740
58455,27420
58276,99999
58486,99999
58472,99999
57473,99999
57233,99999
57559,99999
57269,99999
57476,99999
57564,99999
57312,99999
57322,26700
57620,99999
57574,99999
56636,14660
56652,99999
56546,22020
56528,22260
56450,14660
60121,16980
61419,19340
61338,36860
61416,31380
60926,99999
60539,16980
60910,28100
62058,41180
63024,41180
62999,99999
62708,44100
62642,44100
62673,99999
62611,99999
62447,99999
62546,99999
61839,16580
62019,41180
63665,99999
63626,99999
65449,40620
64164,28140
64125,28140
63936,99999
66025,28140
51577,99999
51650,99999
67747,99999
65536,44180
67513,99999
67428,32700
67483,99999
67423,99999
67458,99999
67065,99999
67114,99999
66849,27920
66520,31740
66930,99999
66419,45820
68717,99999
68623,99999
68655,99999
68781,35740
68602,18100
68640,24260
70010,35380
71039,99999
68456,30700
68347,99999
68357,13100
68409,36540
70723,35380
70789,12940
70427,35380
70184,35380
70185,35380
70158,35380
70435,25220
68975,99999
68922,30420
69046,99999
71450,99999
71670,99999
72068,42620
72072,30780
72156,99999
72060,99999
72060,42620
72948,22900
71245,40820
72770,22220
72538,99999
72522,12900
72666,25460
72320,99999
71962,11660
71964,31680
73140,36420
74651,99999
74760,99999
74562,99999
74101,46140
74152,46140
73722,99999
73601,99999
73744,99999
75504,45500
75370,19100
79506,99999
79081,14420
76471,15220
79009,99999
76265,23620
76234,23620
76238,23620
77660,99999
77287,26420
76626,19100
76670,19100
77853,99999
77873,26420
78278,41700
78235,41700
78027,41700
78005,41700
79718,37780
79739,13700
78654,12420
80217,19740
78959,12420
82839,43260
80801,99999
84021,99999
83285,26820
83311,15420
83255,26820
83255,99999
81630,24060
81302,20420
84739,99999
85135,37740
84306,36260
85026,38060
87722,99999
87531,21580
87549,45340
87553,45340
87573,29780
87567,42140
89721,16180
96104,99999
96118,99999
85717,46060
89193,29820
88417,99999
88336,40760
88132,38780
91337,31080
90009,31080
91043,31080
90749,31080
90239,31080
93406,42020
92174,41740
93384,12540
94018,41860
92315,40140
94942,41860
94126,41860
95036,41940
95439,42220
95525,21700
95406,42220
95424,17340
93744,23420
93745,23420
93755,23420
95208,44700
96745,25900
95901,17020
95372,43760
97440,21660
97466,18300
83846,99999
97498,21660
97756,39260
97528,24420
98158,42660
98175,42660
99344,28420
99141,44060
98590,99999
98537,99999
00721,41980
03259,99999
03251,17200
04936,99999
05254,13540
05084,17200
06065,45860
06128,25540
06755,45860
08032,37980
19710,37980
10008,35620
11022,35620
12779,99999
12068,24100
12086,11220
12024,26460
11960,35620
13402,46540
14011,12860
14012,40380
14730,36460
16028,99999
15277,38300
15834,41260
15550,43740
16938,48700
26070,48540
17301,23900
17535,29540
17959,39060
17604,29540
18239,42540
20609,15680
20047,47900
20035,47900
20027,47900
20848,47900
20725,47900
20896,47900
21624,20660
23153,40060
24565,99999
25327,16620
25331,16620
25102,16620
25870,99999
25720,26580
26680,99999
26543,34060
27115,49180
27117,49180
27292,24660
27425,24660
27907,21020
27818,99999
28552,35100
28554,99999
28521,27340
28531,33980
28447,48900
28739,14820
29128,17900
29939,99999
30086,12060
30623,12060
30413,20140
29816,12260
31081,99999
31630,46660
31637,45700
32056,29380
32402,37460
33481,33100
33466,33100
32702,36100
34777,36740
34270,35840
33883,29460
35179,99999
37057,34980
37051,99999
36538,99999
37389,46100
30719,19140
38901,99999
38944,24900
39051,27140
38871,37060
38454,34980
38042,32820
39476,29860
40129,31140
39162,46980
40813,33180
41563,99999
41214,99999
41174,99999
41554,99999
40268,31140
43905,48540
44199,17460
44210,10420
45801,47540
45836,99999
43045,18140
43115,18140
44699,35420
43345,13340
43750,15740
43732,15740
43316,45660
43164,17060
41055,99999
45719,11900
46777,19540
46791,23060
46767,21140
45356,43380
46301,16980
47997,29200
48139,19820
47470,13260
47427,45460
48531,22420
48813,12980
48849,29620
49412,34740
50038,19780
53057,22540
52805,19340
52052,20220
52227,26980
53516,31540
53827,38420
54966,44620
54914,36780
54488,48140
54408,43020
54473,48140
53563,48020
53805,99999
55088,33460
55787,20260
55725,20260
61050,23300
54741,20740
54827,99999
56330,41060
56326,22260
57050,99999
56585,22020
59701,25740
59446,99999
59831,99999
56122,49380
58656,99999
59258,99999
58238,99999
58330,99999
57560,99999
57221,99999
57788,99999
57434,10100
56644,24220
56651,24220
56521,99999
61726,38700
61466,19340
62079,41180
61949,99999
61859,16580
65263,33620
63732,99999
64070,47660
64101,28140
51533,99999
66282,28140
51647,99999
51648,99999
67871,23780
67518,99999
66667,45820
66838,99999
70009,35380
70030,26380
68326,99999
68315,99999
70704,12940
70358,35380
70444,14220
71360,99999
71458,35060
71138,43340
71148,43340
72561,99999
72458,99999
72225,30780
71943,31680
73082,30020
74872,36420
74632,38620
74148,46140
74153,46140
74157,46140
73739,21420
73562,30020
73757,21420
73757,99999
73502,30020
73520,99999
75784,30980
75470,37580
75431,99999
79553,99999
79043,99999
79078,14420
76426,99999
77359,99999
77538,26420
80294,19740
80934,17820
82523,40180
80810,99999
83235,99999
81610,18780
85001,38060
84415,36260
86002,22380
87184,10740
96148,40900
89111,29820
87008,10740
93251,12540
92132,41740
92386,40140
94159,41860
95412,42220
95201,44700
96020,99999
96016,39820
95940,17020
97488,21660
97731,28900
98127,42660
98355,16500
99018,44060
98571,10140
98530,36500
98511,36500
98490,42660
04662,99999
05363,13540
05081,99999
06079,45860
07495,35620
11359,35620
11351,35620
12913,38460
15081,38300
15646,38300
15961,27780
15324,38300
16657,99999
17001,25420
17776,48700
17729,30820
18828,99999
19113,37980
20752,47900
21790,47900
22509,99999
23055,16820
24139,31340
25088,16620
25776,26580
26321,17220
26270,21180
26143,99999
27588,39580
27661,39580
28221,16740
28756,22580
28575,33980
28766,11700
29743,23500
29208,17900
29333,43900
30633,99999
32715,36740
36041,33860
37028,99999
39145,99999
38940,24900
37725,42940
38565,99999
38468,99999
41729,99999
41736,99999
40979,99999
40763,30940
40256,31140
42728,15820
42369,99999
43469,38840
44833,31900
43101,18140
44699,15740
45111,17140
43315,32020
46150,26900
46561,21140
46766,23060
46050,99999
48032,99999
46859,23060
49601,99999
49042,43780
50262,99999
50631,47940
53079,11540
49807,31940
49752,42300
52032,16300
50444,32380
53182,16980
54929,11540
59477,24500
59460,99999
59336,99999
59318,99999
57232,99999
57758,99999
57330,99999
57332,99999
59922,99999
61720,14010
61519,15900
61324,19940
62261,99999
62883,99999
62889,16460
62553,99999
62756,44100
62613,30660
62682,37900
65335,42740
63774,43460
64432,32340
63781,99999
65724,44180
66741,99999
67841,19980
65564,99999
67634,99999
67041,48620
66621,45820
66527,99999
66118,28140
66091,99999
68711,99999
68332,99999
68332,13100
68403,36540
70393,99999
68981,99999
68954,99999
71455,10780
72752,99999
72852,22220
72216,30780
71944,99999
71748,99999
